CODIGO,DESCRIPCION,ESPECIFICACION,COSTO,SUGERIDO,DESFASE,PUBLICO,PRECIO2,PRECIO3,PRECIO4,CodigoBarras,MARCA,EnVenta,Linea
004959,Refranes y Pensamientos BB ECPE,Biblioteca Básica/Ediciones Cultura Peruana/-,0.6,0.75,0.25,1,0.8,,,0,076,Verdadero,158
004960,ARI - Regla de Tres ECUZ,AritméticaF/Editorial Cuzcano/-,2,2.5,1.5,4,3,,,.20,076,Verdadero,155
004961,Regla de Tres EWHE,-/Distribuidora Lopez G. E.I.R.L. - WH Editores/-,1,1.25,0.75,2,1.2,,,0,076,Verdadero,155
004962,Reglamento de Ajedrez EMER,-/Editorial Mercurio - Distrib. Rivera/-,2.8,3.5,1,4.5,3.5,,,0,076,Verdadero,145
004963,Reglamento de Atletismo EMER,-/Editorial Mercurio - Distrib. Rivera/-,5.32,6.65,1.35,8,6.5,,,0,076,Verdadero,145
004964,Reglamento de Basketbol EMER,-/Editorial Mercurio - Distrib. Rivera/-,4.1,5.12,0.88,6,5,,,0,076,Verdadero,145
004965,Reglamento de Fútbol EMER,-/Editorial Mercurio - Distrib. Rivera/-,5.2,6.5,1.5,8,6,,,0,076,Verdadero,145
004966,Reglamento de Fútbol,-/-/BERNILLA,1,1.25,0.75,2,1.5,,,0,076,Verdadero,145
004967,Reglamento de la Información Financiera - CONASEV,CONASEV/Fimart/Chiqui,2.5,3.13,1.38,4.5,3.5,,,0,076,Verdadero,138
004968,Reglamento de Metrados,-/-/-,2,2.5,1.5,4,3,,,0,076,Verdadero,149
004969,Reglamento de Natación EMER,-/Editorial Mercurio - Distrib. Rivera/-,2.5,3.13,1.38,4.5,3.5,,,0,076,Verdadero,145
004970,Reglamento de Vóley EMER,-/Editorial Mercurio - Distrib. Rivera/-,4.2,5.25,0.75,6,5,,,0,076,Verdadero,145
004971,Reglamento Edificaciones c/CD EGUN,Grupo Universitario/Sin Editorial/Chiqui,20,25,3,28,25,,,0,076,Falso,149
004972,Reglamento Edificaciones P/B EMEG,-/Editorial Megabyte/-,23.2,29,11,40,38,,,0,076,Falso,149
004973,Plumón Indeleble D/Pta Para CD Max Duo Azul Artesco,RyS 04/12/23,1.43,1.79,0.21,2,0,0,0,7750082028593,007,Verdadero,098
004974,Reglamento Edificaciones 2025 P/P EMEG,-/Editorial Megabyte/- GATO 22/04/25,28,35,5,40,38,,,0,076,Verdadero,149
004975,Plumón Indeleble D/Pta Para CD Max Duo Rojo Artesco,RyS 04/12/23,1.43,1.79,0.21,2,0,0,0,7750082028616,007,Verdadero,098
004976,Relaciones Métricas EWHE,-/Distribuidora Lopez G. E.I.R.L. - WH Editores/-,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,155
004977,Relaciones Métricas ELUC,-/LUC Ediciones/LUC Ediciones,3,3.75,1.25,5,4,,,0,076,Verdadero,155
004978,GEO - Relaciones Métricas Temas Selectos ELUM,Temas Selectos GEOMETRIA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,9786123072360,076,Verdadero,155
004979,GEO - Relaciones Métricas # 08 ECUZ,Geometría  08/Editorial Cuzcano/- 10/09/21,4,5,1,6,5,,,.70,076,Verdadero,155
004980,GEO - Geometría Plana - Relaciones Métricas # 08 ECUZ,Geometría Plana 08/Editorial Cuzcano/-,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,155
004981,GEO - Relaciones Métricas # 09  (Orihuela) ECUZ,Geometría Orihuela 09/Editorial Cuzcano/- 10/09/21,9.5,11.88,2.13,14,12,,,.97,076,Verdadero,155
004982,"GEO - Relaciones Métricas, Polígonos Regulares, Áreas de Regiones Poligonales (Ubaldo) ECUZ",Geometría Plana Ubaldo 03/Editorial Cuzcano/-,5.5,6.88,1.13,8,7,,,.88,076,Verdadero,155
004983,Relaciones y Funciones EING,"Hernández, Hernan/Editorial Ingenio S.A./-",4,5,2,7,5,,,0,076,Verdadero,155
004984,Relaciones y Funciones LAFONTE EKAN,-/Editorial Kano SRL/Lafonte,5,6.25,5.75,12,10,,,0,076,Verdadero,155
004985,Relaciones y Funciones EWHE,-/Distribuidora Lopez G. E.I.R.L. - WH Editores/-,2.5,3.13,0.88,4,3,,,0,076,Verdadero,155
004986,Relaciones y Funciones (Lázaro) EMOS,Lázaro/Dist. Imp. Edit. Lib.Moshera S.R.L./-,8,10,2,12,10,,,9789972813610,076,Verdadero,155
004987,Relaciones y Funciones (Llanos) Djesus),Llanos/-/Djesus,3,3.75,1.25,5,4,,,0,076,Verdadero,155
004988,Relaciones y Funciones ELUC,-/LUC Ediciones/LUC Ediciones,3,3.75,1.25,5,4,,,0,076,Verdadero,155
004989,Relaciones y Funciones EMEG,Folleto/Editorial Megabyte/-,3.5,4.38,2.63,7,5,,,0,076,Verdadero,155
004990,ALG - Relaciones y Funciones I ECUZ,Algebra/Editorial Cuzcano/- 10/09/21,5.5,6.88,1.13,8,7,,,.60,076,Verdadero,155
004991,ALG - Relaciones y Funciones II ECUZ,Algebra/Editorial Cuzcano/- 10/09/21,5.5,6.88,1.13,8,7,,,.61,076,Verdadero,155
004992,Lápiz Bicolor Jumbo Chequeo Con Lápiz Rovi,Luis 06/09/22,0.333,0.42,0.58,1,0,0,0,0,044,Verdadero,065
004993,Plumón Indeleble Marcatodo Pastel x6 Artesco,Ariesthef 02/10/21,1.2192,1.52,0.48,2,0,0,0,7750082122130,007,Verdadero,098
004994,Plumón Indeleble Marcatodo Metálico x6 Artesco,Ariesthef 02/10/21,11.2,14,0,14,0,0,0,7750082122154,007,Verdadero,098
004995,ARI - Reparto Proporcional ECUZ,AritméticaF/Editorial Cuzcano/-,2,2.5,1.5,4,3,,,.21,076,Verdadero,155
004996,Reparto Proporcional EWHE,-/Distribuidora Lopez G. E.I.R.L. - WH Editores/-,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,155
004997,Repaso Total EDEL,-/Editora y Distribuidora Delta/-,3,3.75,1.25,5,4,,,0,076,Verdadero,134
004998,República ECPE,Ediciones Cultura Peruana - Colección,2.2,2.75,2.25,5,4,,,0,076,Verdadero,158
004999,República EPO,-/Almen Editores - Colección Pluma de Oro/-,1.6,2,0.5,2.5,2,,,0,076,Verdadero,158
005000,Adornos Guirnalda Señor de los Milagros,Ariesthef 02/10/21,0.75,0.94,0.56,1.5,0,0,0,0,007,Verdadero,098
005001,Bolsa Papel Kraft Despacho x50 gr #08,"15.5x32x9.5 cm, Parque 04/10/23",13.668,17.08,2.92,20,10,5,0,0,044,Verdadero,012
005002,GEO - Resolución de Figuras Geométricas EKAN,-/Editorial Kano SRL/Geometría,1,1.25,0.75,2,1.2,,,0,076,Verdadero,155
005003,Resolución de Figuras Geométricas EKAN,J./Editorial Kano SRL/Trigonometría,1,1.25,0.75,2,1.2,,,0,076,Verdadero,155
005004,TRI - Resolución de Triángulos Oblicuángulos Temas Selectos ELUM,Temas Selectos TRIGONOMETRIA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,9786123074012,076,Verdadero,155
005005,TRI - Resolución Triángulos Oblicuángulos ECUZ,Trigonometría/Editorial Cuzcano/-,5.5,6.88,1.13,8,7,,,.44,076,Verdadero,155
005006,Resumenes de Lujo de Obras Clásicas (Chaupin),Cáceres Chaupin/Chaupin/-,5,6.25,0.75,7,6,,,0,076,Verdadero,153
005007,Libro Actas x400 hjs (-) y (#) Ray Perú,Valencia 30/10/21,36,45,9,54,0,0,0,0,022,Verdadero,068
005008,Retoño - Maruja (Huanay),"Huanay, Julian/-/TOLEDO",1.4,1.75,0.75,2.5,1.8,,,0,076,Verdadero,158
005009,Retrato de Dorian Gray ECPE,Ediciones Cultura Peruana - Colección 03/11/22,1.8,2.25,1.75,4,2.5,,,0,076,Verdadero,158
005010,Retrato de Dorian Gray BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005011,Revistas Construya su Casa EPAL,-/Editora Palomino/-,2,2.5,0.5,3,2.4,,,0,076,Verdadero,145
005012,Revistas Ventas EPAL,-/Editora Palomino/-,2,2.5,0.5,3,2.4,,,0,076,Verdadero,145
005013,Revolución de las Masas y Crisis del Estado,-/Sin Editorial/-,3,3.75,1.25,5,4,,,0,076,Verdadero,158
005014,Rey Lear ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
005015,Rey Lear EPO,-/Almen Editores - Colección Pluma de Oro/-,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,158
005016,Rimas y Leyendas ECPE,Ediciones Cultura Peruana - Colección 10/08/22,1.6,2,2,4,2.5,,,0,076,Verdadero,158
005017,Rimas y Leyendas EPO,-/Almen Editores - Colección Pluma de Oro/-,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005018,Rimas y Leyendas BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005019,Rinconete y Cortadillo ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
005020,Coquito Matemática ECOQ,Zapata Santillana/Ediciones Coquito/Cangahuala. Toledo 04/10/21,4,5,1,6,5,,,0,076,Verdadero,150
005021,Tijera Punto Rojo Mediana #07 Delfín ,Ariesthef 07/12/23,2.33,2.91,1.09,4,0,,,0,044,Verdadero,125
005022,Río ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
005023,Ríos Profundos TRILCE ECPE,"Arguedas, José María/Ediciones Cultura Peruana/TRILCE 25/05/22",1.8,2.25,2.75,5,3,,,0,076,Verdadero,158
005024,Ríos Profundos,"Arguedas, José María/-/GATO",1.4,1.75,1.25,3,2,,,0,076,Verdadero,158
005025,Robin Hood ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
005026,Robin Hood EFEN,-/Editorial Fénix/FENIX,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005027,Robin Hood EAND,-/Andina Editores/GATO,1.2,1.5,1,2.5,1.8,,,0,076,Verdadero,158
005028,Robinson Crusoe ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
005029,Rojo y Negro ECPE,Ediciones Cultura Peruana - Colección,1.5,1.88,3.13,5,4,,,0,076,Verdadero,158
005030,Rojo y Negro BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005031,Romeo y Julieta EMER,"Shakespeare, William/Editorial Mercurio - Distrib. Rivera/-",4.2,5.25,0.75,6,5,,,0,076,Verdadero,158
005032,Romeo y Julieta ECPE,"Shakespeare, William - Ediciones Cultura Peruana - Colección 21/11/23",1.8,2.25,1.75,4,2.5,,,0,076,Verdadero,158
005033,Romeo y Julieta BE EDID,"Shakespeare, William/Editorial Didáctica/Biblioteca Escolar Básica",1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005034,Romeo y Julieta EPO,"Shakespeare, William/Almen Editores - Colección Pluma de Oro/-",1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,158
005035,Romeo y Julieta EBIS,"Shakespeare, William/EBISA/-",1.6,2,0.5,2.5,2,,,0,076,Verdadero,158
005036,Romeo y Julieta ESAN,-/San Santiago/TOLEDO,1.4,1.75,0.75,2.5,1.8,,,0,076,Verdadero,158
005037,Pintura Oleo Chisguete x12 Relámpago,Ariesthef 27/10/23,10.33,12.91,2.09,15,0,0,0,6985821212013,044,Verdadero,093
005038,Rosas de la Tarde EMER,Vargas Vila/Editorial Mercurio - Distrib. Rivera/-,2.3,2.87,1.13,4,3,,,0,076,Verdadero,158
005039,GEO - G. Analítica - Rotación y Traslación # 06  (Ubaldo) ECUZ,Geometría Analítica Ubaldo 06/Editorial Cuzcano/-,2,2.5,1.5,4,3,,,.85,076,Verdadero,155
005040,Pintura Acrílica Chisguete x12 Keep Smiling,Ariesthef 13/10/22,10.33,12.91,2.09,15,0,0,0,6969600470238,044,Falso,093
005041,Ruiseñor y la Rosa ECPE,Ediciones Cultura Peruana - Colección,1.6,2,2,4,2.5,,,0,076,Verdadero,158
005042,Ruiseñor y la Rosa EAND,-/Andina Editores/GATO,1.2,1.5,1,2.5,1.8,,,0,076,Verdadero,158
005043,Ruiseñor y la Rosa (Wilde),"Wilde, Oscar/-/GATO",1.2,1.5,1,2.5,1.8,,,0,076,Verdadero,158
005044,Los Compas #01 El Diamantito Legendario 4YOU2,Ediciones Martinez Roca. Zavaleta 10/11/23,7.5,9.38,2.63,12,10,,,9786124729546,076,Verdadero,145
005045,"Saber Escribir, Saber Argumentar",-/Editorial Argumentos/CONSIGNACION (2),15,18.75,3.25,22,0,,,0,076,Verdadero,150
005046,Los Compas #02 Escapan de la Prisión 4YOU2,Ediciones Martinez Roca. Zavaleta 10/11/23,7.5,9.38,2.63,12,10,,,9786124461002,076,Verdadero,145
005047,Los Compas #03 La Cámara del Tiempo 4YOU2,Ediciones Martinez Roca. Zavaleta 10/11/23,7.5,9.38,2.63,12,10,,,9786124461057,076,Verdadero,145
005048,Los Compas #05 Pedidos en el Espacio 4YOU2,Ediciones Martinez Roca. Zavaleta 10/11/23,7.5,9.38,2.63,12,10,,,9788427048348,076,Verdadero,145
005049,Los Compas #04 La Maldición de Mikecrack 4YOU2,Ediciones Martinez Roca. Zavaleta 10/11/23,7.5,9.38,2.63,12,10,,,9788427047495,076,Verdadero,145
005050,Pintura Para Tela Expandible Acripuff x35 ml #503 Azul Celeste Acrilex,Arti 19/08/21 Obsequio $ 1.01,3.92,4.9,1.1,6,0,0,0,7891153048130,002,Falso,093
005051,Salome EMER,Vargas Vila/Editorial Mercurio - Distrib. Rivera/-,2.3,2.87,1.13,4,3,,,0,076,Verdadero,158
005052,Pintura Para Tela Expandible Acripuff x35 ml #501 Azul Turquesa Acrilex,Arti 19/08/21 Obsequio $ 1.01,3.92,4.9,1.1,6,0,0,0,7891153048079,002,Falso,093
005053,Sangama,Arturo D. Hernández/Sin Editorial/Edipes,1.8,2.25,1.75,4,3,,,0,076,Verdadero,158
005054,Sangre de Campeón (Cuautémoc) TRILCE ECPE,"Cuautémoc Sánchez, Carlos/Ediciones Cultura Peruana/OTRO",2.5,3.13,2.88,6,4,,,0,076,Verdadero,157
005055,Pintura Para Tela Expandible Acripuff x35 ml #505 Amarillo Oro Acrilex,Arti 19/08/21 Obsequio $ 1.01,3.92,4.9,1.1,6,0,0,0,7891153048086,002,Falso,093
005056,Santa Rosa - Folleto,-/Sin Editorial/-,0.3,0.37,0.63,1,0.5,,,0,076,Verdadero,161
005057,Sargento Canuto ECPE,Ediciones Cultura Peruana - Colección 15/06/23,1.8,2.25,1.75,4,2.5,,,0,076,Verdadero,158
005058,Sargento Canuto EPO,-/Almen Editores - Colección Pluma de Oro/-,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005059,Sargento Canuto BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005060,Saya Y Manto ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
005061,Pintura Para Tela Expandible Acripuff x35 ml #520 Negro Acrilex,Arti 19/08/21 Obsequio $ 1.01,3.92,4.9,1.1,6,0,0,0,7891153048123,002,Falso,093
005062,Pintura Para Tela Expandible Acripuff x35 ml #513 Verde Musgo Acrilex,Arti 19/08/21 Obsequio $ 1.01,3.92,4.9,1.1,6,0,0,0,7891153048109,002,Falso,093
005063,Pintura Para Tela Expandible Acripuff x35 ml #567 Rosado Acrilex,Arti 19/08/21 Obsequio $ 1.01,3.92,4.9,1.1,6,0,0,0,7891153048192,002,Falso,093
005064,Cartulina Para Acuarela 50x70 x200 gr Fabriano,Marlene 30/05/25 Pliego de 72x101 (4.20) se cortó por la mitad,2.1,2.63,2.38,5,0,0,0,0,019,Verdadero,017
005065,Borrador c/sello 5 Puntas,Box x36 = 36 Soles. Luis 02/09/23,1,1.25,0.25,1.5,0,0,0,0,044,Verdadero,013
005066,Segmentos y Ángulos (Ramos) EKAN,Ramos/Editorial Kano SRL/Geometría,1,1.25,0.75,2,1.2,,,0,076,Verdadero,155
005067,Segmentos y Angulos EMEG,Folleto/Editorial Megabyte/-,3.5,4.38,2.63,7,5,,,0,076,Verdadero,155
005068,Moldes Números Grandes,Luis 26/10/21,1,1.25,1.75,3,0,0,0,0,044,Verdadero,078
005069,Escalímetro 1/20 - 1/25 Artesco,RyS 04/12/23,9.79,12.24,0.76,13,0,0,0,7750082631410,007,Verdadero,043
005070,Seis Personajes En Busca De Un Autor ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
005071,Seis Personajes y un Autor,-/Sin Editorial/-,1,1.25,0.75,2,1.5,,,0,076,Verdadero,158
005072,Semana Santa - Folleto,-/Sin Editorial/-,0.5,0.63,0.38,1,0.7,,,0,076,Verdadero,145
005073,Semejanzas y Líneas Proporcionales (Ramos) EKAN,Ramos/Editorial Kano SRL/Geometría,1,1.25,0.75,2,1.2,,,0,076,Verdadero,155
005074,Sendero y PCP,-/Sin Editorial/-,10.6,13.25,1.75,15,0,,,0,076,Verdadero,158
005075,Folder Manila Color A4 Minerva,Copy 26/10/21,0.4512,0.56,0.44,1,0.8,18,72,0,044,Verdadero,052
005076,Cuchilla Ancha Eco x18mm SX62N Artesco,RyS 21/11/23,2.29,2.86,0.14,3,0,0,0,7750082060234,007,Verdadero,034
005077,Señor de los Milagros - Folleto,-/Sin Editorial/-,0.25,0.31,0.19,0.5,0.3,,,0,076,Verdadero,161
005078,Señor de Sipán - Folleto,-/Sin Editorial/-,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,147
005079,Folder Manila Oficio Minerva,Copy 05/01/22,0.2312,0.29,9.71,10,0.5,0.7,40,7750049014171,044,Verdadero,052
005080,Señora de París ECPE,Ediciones Cultura Peruana - Colección,1.5,1.88,3.13,5,4,,,0,076,Verdadero,158
005081,Sobre Manila A4 Minerva,Copy 26/11/21,0.18,0.22,0.28,0.5,32,8,,0,044,Verdadero,114
005082,Barniz x30 ml Apu,Ariesthef 29/08/23,1.5,1.88,0.13,2,20,0,0,0,006,Verdadero,093
005083,Ser Guitarrista EPAL,-/Editora Palomino/-,8,10,2,12,10,,,0,076,Verdadero,145
005084,"BIO - Seres Vivos: Origen, Evolución y Clasificación Temas Selectos ELUM",Temas Selectos BIOLOGIA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,9786123074050,076,Verdadero,135
005085,RAZ - Series # 11 ECUZ,Razonamiento Matemático 11/Editorial Cuzcano/-,5,6.25,1.75,8,7,,,.139,076,Verdadero,134
005086,Series de Fourier EMOS,-/Dist. Imp. Edit. Lib.Moshera S.R.L./Cálculo,3,3.75,1.25,5,4,,,0,076,Verdadero,155
005087,Serigrafía EPAL,-/Editora Palomino/-,2,2.5,0.5,3,2.5,,,0,076,Verdadero,145
005088,Serpiente de Oro,"Alegría, Ciro/-/GATO",1.3,1.63,1.38,3,2,,,0,076,Verdadero,158
005089,Serpiente de Oro TRILCE ECPE,-/Ediciones Cultura Peruana/TRILCE,2,2.5,2.5,5,3,,,0,076,Verdadero,158
005090,Sexto,"Arguedas, Jose María/-/TOLEDO",1.3,1.63,1.38,3,2,,,0,076,Verdadero,158
005091,Sexto TRILCE ECPE,"Arguedas, Jose María/Ediciones Cultura Peruana/TRILCE 09/08/23",2,2.5,2.5,5,3,,,0,076,Verdadero,158
005092,Sexto,"Arguedas, Jose María/-/GATO",1.2,1.5,1.5,3,2,,,0,076,Verdadero,158
005093,Si de las Niñas - Urteaga,-/Sin Editorial/Urteaga,0.8,1,1,2,1.5,,,0,076,Verdadero,158
005094,Si de las Niñas ECPE,Ediciones Cultura Peruana - Colección 15/06/23,1.8,2.25,1.75,4,2.5,,,0,076,Verdadero,158
005095,Si de las Niñas EBIS,-/EBISA/-,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,158
005096,Sí de las Niñas EPO,-/Almen Editores - Colección Pluma de Oro/-,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005097,Sí de las Niñas ESAN,-/San Santiago/TOLEDO,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005098,Sí de las Niñas BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005099,Sí de las Niñas EFEN,-/Editorial Fénix/FENIX,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
005100,Cartón Gris Prensado A4 #12 20x30,Fardo x42 Unds = 168 soles Parque 26/11/25,0.49,0.61,0.39,1,0,0,0,0,044,Verdadero,015
005101,Sida,-/Sin Editorial/-,0.7,0.87,1.13,2,1,,,0,076,Verdadero,145
005102,Sida: La peste del Siglo BB ECPE,Biblioteca Básica/Ediciones Cultura Peruana/-,0.6,0.75,0.25,1,0.8,,,0,076,Verdadero,158
005103,Sidhartra ETOL,-/Sin Editorial/TOLEDO,1.4,1.75,0.75,2.5,1.8,,,0,076,Verdadero,158
005104,Significado de los Sueños,-/Editorial Ojeda/-,4,5,1,6,5,,,0,076,Verdadero,145
005105,Significado de los Sueños - Diccionario,-/Sin Editorial/Nelson,2.4,3,1,4,3,,,0,076,Verdadero,145
005106,Cartón Gris Prensado A3 #12 30x40,Fardo x42 Unds = 168 soles Parque 11/06/25,0.92,1.15,0.85,2,0,0,0,0,044,Verdadero,015
005107,Cartón Gris Prensado #12 70x100 ,Fardo x42 Unds = 168 soles Parque 26/11/25,4,5,1,6,0,0,0,0,044,Verdadero,015
005108,Plumón Indeleble Permanent Grueso PM-9905-A Blanco Leto,Luis 03/03/22,1.6,2,1,3,0,0,0,6956317453111,057,Verdadero,098
005109,TRI - Sist. Med. Angular Angulo Trigonométrico (Cabrejos) # 01 ECUZ,Trigonometría 01/Editorial Cuzcano/-,2,2.5,1.5,4,3,,,.25,076,Verdadero,155
005110,BIO - Ecología General y del Perú Temas Selectos ELUM,Temas Selectos BIOLOGIA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,0,076,Verdadero,140
005111,ALG - Sistemas de Ecuaciones Lineales y No Lineales Temas Selectos ELUM,Temas Selectos ALGEBRA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,9786123074029,076,Verdadero,155
005112,Sistemas de Seguridad (Torres) ESAM,"Torres, José Manuel/Editorial San Marcos E.I.R.L./-",10.12,12.65,2.35,15,13,,,0,076,Verdadero,149
005113,Tijera León Punta Roma 04.A,Ariesthef 08/04/22,1,1.25,0.25,1.5,0,,,0,044,Verdadero,125
005114,QUI - Sistemas Dispersos Temas Selectos ELUM,Temas Selectos QUIMICA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,9786123072001,076,Verdadero,160
005115,Adornos Pasto Natural,Bolsa aprox 500 gr (12 soles) = 20 Bolsitas. Ariesthef 07/12/23,0.6,0.75,0.75,1.5,0,0,0,0,044,Verdadero,002
005116,Sociedad y Pena de Muerte (Ramírez),Ramirez/Sin Editorial/-,3,3.75,1.25,5,3.5,,,0,076,Verdadero,158
005117,Soldadura (Fiestas),Fiestas/Sin Editorial/-,3,3.75,1.25,5,4,,,0,076,Verdadero,149
005118,Soldadura,-/HEUR/-,9,11.25,1.75,13,11,,,0,076,Verdadero,149
005119,"Soldadura, El Mundo",-/Sin Editorial/-,8,10,2,12,10,,,0,076,Verdadero,145
005120,Pincel Brochas x4 unds #3/#5/#7/#9 Twins,RyS 02/09/25,4.5,5.63,1.38,7,0,0,0,6905462031910,044,Verdadero,091
005121,QUI - Solución Química EKAN,-/Editorial Kano SRL/Química,1.8,2.25,1.25,3.5,2.5,,,0,076,Verdadero,160
005122,Solucionario Análisis Matemático I EESP,"Espinoza Ramos, Eduardo. ANGEL 11/12/23",21,26.25,1.75,28,26,,,0,076,Verdadero,155
005123,Solucionario Análisis Matemático II EESP,"Espinoza Ramos, Eduardo. ANGEL Verificar Precio",14,17.5,10.5,28,26,,,0,076,Verdadero,155
005124,Solucionario Análisis Matemático III EESP,"Espinoza Ramos, Eduardo. ANGEL 11/12/23",21,26.25,1.75,28,26,,,0,076,Verdadero,155
005125,Solucionario Análisis Matemático IV EESP,"Espinoza Ramos, Eduardo. ANGEL Verificar Precio",14,17.5,10.5,28,26,,,0,076,Verdadero,155
005126,Solucionario Berman ERFG,"Figueroa, Ricardo/Ediciones Ricardo Figueroa García/-",10.8,13.5,6.5,20,14,,,0,076,Verdadero,155
005127,Solucionario Berman III EESP,"Espinoza Ramos, Eduardo Verificar Precio",12,15,10,25,23,,,0,076,Verdadero,155
005128,Solucionario Calculo Leithod I (Castro) ESAM,"Castro, Juan/Editorial San Marcos E.I.R.L./-",8.62,10.77,2.23,13,11,,,0,076,Verdadero,155
005129,Solucionario Calculo Leithod I,-/Sin Editorial/-,11,13.75,2.25,16,14,,,0,076,Verdadero,155
005130,Solucionario Calculo Leithod II  FE ESAM,Fondo Editorial/Editorial San Marcos E.I.R.L./-,10.14,12.68,2.32,15,13,,,0,076,Verdadero,155
005131,ALG - Solucionario Compendios ADUNI Algebra  ECUZ,Solucionario/Editorial Cuzcano/-,6,7.5,2.5,10,8,,,0,076,Verdadero,155
005132,ARI - Solucionario Compendios ADUNI Aritmética ECUZ,Solucionario/Editorial Cuzcano/-,9,11.25,2.75,14,12,,,0,076,Verdadero,155
005133,FIS - Solucionario Compendios ADUNI Física ECUZ,Solucionario/Editorial Cuzcano/-,10,12.5,2.5,15,13,,,0,076,Verdadero,144
005134,GEO - Solucionario Compendios ADUNI Geometría ECUZ,Solucionario/Editorial Cuzcano/-,4,5,1,6,5,,,0,076,Verdadero,155
005135,QUI - Solucionario Compendios ADUNI Química ECUZ,Solucionario/Editorial Cuzcano/-,8,10,2,12,10,,,0,076,Verdadero,160
005136,TRI - Solucionario Compendios ADUNI Trigonometría ECUZ,Solucionario/Editorial Cuzcano/-,6,7.5,2.5,10,8,,,0,076,Verdadero,155
005137,Solucionario de Algebra I ELUM,Problemas Resueltos/Editorial Lumbreras/- 16/12/23,16.25,20.31,4.69,25,23,,,9786123070922,076,Verdadero,155
005138,Solucionario de Algebra II ELUM,Problemas Resueltos/Editorial Lumbreras/-,17.55,21.94,5.06,27,25,,,9786123071820,076,Verdadero,155
005139,Solucionario de Aritmética ELUM,Problemas Resueltos/Editorial Lumbreras/- 16/12/23,18.85,23.56,5.44,29,27,,,9786124036750,076,Verdadero,155
005140,Geometría Analítica (Vilca) EIMP,Vilca/Editorial Impecus/-,7,8.75,5.25,14,12,,,0,076,Verdadero,155
005141,Lazos de Navidad,Ariesthef 15/12/22,0.75,0.94,0.56,1.5,1,0.5,0,0,044,Verdadero,002
